rsid,chr,pos,pvalue,gene,gene_id,distance_to_gene,gene_position,grass_score,grass_confidence
rs9271005,6,32574586,8.91251e-18,HLA-DRB1,ENSG00000196126,16961,downstream,,
rs113620044,6,32498980,8.91251e-18,HLA-DRB5,ENSG00000198502,916,downstream,,
rs76784864,6,32492453,8.91251e-18,HLA-DRB5,ENSG00000198502,0,intronic,,
rs74655967,6,32492468,8.91251e-18,HLA-DRB5,ENSG00000198502,0,intronic,,
rs9269814,6,32549711,8.91251e-18,HLA-DRB1,ENSG00000196126,0,intronic,,
rs75469638,6,32490715,8.91251e-18,HLA-DRB5,ENSG00000198502,0,intronic,,
rs9264179,6,31219869,9.95635e-18,HLA-C,ENSG00000204525,16657,upstream,,
rs9269651,6,32546074,9.120110000000001e-18,HLA-DRB1,ENSG00000196126,472,upstream,,
rs9270230,6,32556787,9.120110000000001e-18,HLA-DRB1,ENSG00000196126,0,intronic,,
rs9270145,6,32555325,9.120110000000001e-18,HLA-DRB1,ENSG00000196126,0,intronic,,
rs200248344,6,32494937,9.120110000000001e-18,HLA-DRB5,ENSG00000198502,0,intronic,,
rs74372324,6,32468996,9.120110000000001e-18,HLA-DRB5,ENSG00000198502,16124,upstream,,
rs145540045,6,32490643,9.120110000000001e-18,HLA-DRB5,ENSG00000198502,0,intronic,,
rs199999329,6,32493121,9.120110000000001e-18,HLA-DRB5,ENSG00000198502,0,intronic,,
rs9270767,6,32568770,9.33254e-18,HLA-DRB1,ENSG00000196126,11145,downstream,,
rs9270765,6,32568740,9.33254e-18,HLA-DRB1,ENSG00000196126,11115,downstream,,
rs9270766,6,32568763,9.33254e-18,HLA-DRB1,ENSG00000196126,11138,downstream,,
rs9270737,6,32568107,9.33254e-18,HLA-DRB1,ENSG00000196126,10482,downstream,,
rs9270785,6,32569158,9.33254e-18,HLA-DRB1,ENSG00000196126,11533,downstream,,
rs9270784,6,32569157,9.33254e-18,HLA-DRB1,ENSG00000196126,11532,downstream,,
rs9269917,6,32551469,9.33254e-18,HLA-DRB1,ENSG00000196126,0,intronic,,
rs9269916,6,32551468,9.33254e-18,HLA-DRB1,ENSG00000196126,0,intronic,,
rs9269306,6,32539590,9.33254e-18,HLA-DRB1,ENSG00000196126,6956,upstream,,
rs556705917,6,32486092,9.33254e-18,HLA-DRB5,ENSG00000198502,0,intronic,,
rs115881023,6,32491453,9.33254e-18,HLA-DRB5,ENSG00000198502,0,intronic,,
rs113190834,6,32478834,9.33254e-18,HLA-DRB5,ENSG00000198502,6286,upstream,,
rs72508424,6,32481590,9.33254e-18,HLA-DRB5,ENSG00000198502,3530,upstream,,
rs72508450,6,32492124,9.33254e-18,HLA-DRB5,ENSG00000198502,0,intronic,,
rs72851021,6,32501395,9.549930000000001e-18,HLA-DRB5,ENSG00000198502,3331,downstream,,
rs28366279,6,32560222,9.549930000000001e-18,HLA-DRB1,ENSG00000196126,2597,downstream,,
rs9270225,6,32556683,9.549930000000001e-18,HLA-DRB1,ENSG00000196126,0,intronic,,
rs9270323,6,32557782,9.549930000000001e-18,HLA-DRB1,ENSG00000196126,157,downstream,,
rs9269567,6,32544572,9.549930000000001e-18,HLA-DRB1,ENSG00000196126,1974,upstream,,
rs9271020,6,32574840,9.549930000000001e-18,HLA-DRB1,ENSG00000196126,17215,downstream,,
rs9271119,6,32576809,9.549930000000001e-18,HLA-DRB1,ENSG00000196126,19184,downstream,,
rs9271119,6,32576809,9.549930000000001e-18,HLA-DQA1,ENSG00000196735,19147,upstream,,
rs9270196,6,32556200,9.549930000000001e-18,HLA-DRB1,ENSG00000196126,0,intronic,,
rs74428884,6,32479872,9.549930000000001e-18,HLA-DRB5,ENSG00000198502,5248,upstream,,
rs6899343,6,15502273,8.87176e-10,JARID2,ENSG00000008083,0,intronic,,
rs9270124,6,32555040,9.772370000000001e-18,HLA-DRB1,ENSG00000196126,0,intronic,,
rs9270607,6,32564915,9.772370000000001e-18,HLA-DRB1,ENSG00000196126,7290,downstream,,
rs9270736,6,32568097,9.772370000000001e-18,HLA-DRB1,ENSG00000196126,10472,downstream,,
rs9270735,6,32568096,9.772370000000001e-18,HLA-DRB1,ENSG00000196126,10471,downstream,,
rs9270749,6,32568316,9.772370000000001e-18,HLA-DRB1,ENSG00000196126,10691,downstream,,
rs9271029,6,32575077,9.772370000000001e-18,HLA-DRB1,ENSG00000196126,17452,downstream,,
rs9269755,6,32548178,9.772370000000001e-18,HLA-DRB1,ENSG00000196126,0,intronic,,
rs3130540,6,31219862,1.07374e-17,HLA-C,ENSG00000204525,16664,upstream,,
rs9269798,6,32549296,9.772370000000001e-18,HLA-DRB1,ENSG00000196126,0,intronic,,
rs28366286,6,32560387,1e-17,HLA-DRB1,ENSG00000196126,2762,downstream,,
rs9270226,6,32556689,1e-17,HLA-DRB1,ENSG00000196126,0,intronic,,
rs9270166,6,32555633,1e-17,HLA-DRB1,ENSG00000196126,0,intronic,,
rs9270165,6,32555627,1e-17,HLA-DRB1,ENSG00000196126,0,intronic,,
rs9270753,6,32568429,1e-17,HLA-DRB1,ENSG00000196126,10804,downstream,,
rs9271010,6,32574652,1e-17,HLA-DRB1,ENSG00000196126,17027,downstream,,
rs9271009,6,32574649,1e-17,HLA-DRB1,ENSG00000196126,17024,downstream,,
rs9271139,6,32577038,1e-17,HLA-DRB1,ENSG00000196126,19413,downstream,,
rs9271139,6,32577038,1e-17,HLA-DQA1,ENSG00000196735,18918,upstream,,
rs9271136,6,32577011,1e-17,HLA-DRB1,ENSG00000196126,19386,downstream,,
rs9271136,6,32577011,1e-17,HLA-DQA1,ENSG00000196735,18945,upstream,,
rs9269530,6,32543734,1e-17,HLA-DRB1,ENSG00000196126,2812,upstream,,
rs9269529,6,32543733,1e-17,HLA-DRB1,ENSG00000196126,2813,upstream,,
rs9269303,6,32539581,1e-17,HLA-DRB1,ENSG00000196126,6965,upstream,,
rs149189956,6,32499047,1e-17,HLA-DRB5,ENSG00000198502,983,downstream,,
rs111359734,6,32499033,1e-17,HLA-DRB5,ENSG00000198502,969,downstream,,
rs113601089,6,32479182,1e-17,HLA-DRB5,ENSG00000198502,5938,upstream,,
rs115791752,6,32493460,1e-17,HLA-DRB5,ENSG00000198502,0,intronic,,
rs6899342,6,15502269,8.87749e-10,JARID2,ENSG00000008083,0,intronic,,
rs28366277,6,32560177,1.02329e-17,HLA-DRB1,ENSG00000196126,2552,downstream,,
rs9269568,6,32544577,1.02329e-17,HLA-DRB1,ENSG00000196126,1969,upstream,,
rs9269566,6,32544561,1.02329e-17,HLA-DRB1,ENSG00000196126,1985,upstream,,
rs9271023,6,32574895,1.02329e-17,HLA-DRB1,ENSG00000196126,17270,downstream,,
rs9271022,6,32574881,1.02329e-17,HLA-DRB1,ENSG00000196126,17256,downstream,,
rs9271021,6,32574863,1.02329e-17,HLA-DRB1,ENSG00000196126,17238,downstream,,
rs9270794,6,32569260,1.02329e-17,HLA-DRB1,ENSG00000196126,11635,downstream,,
rs9270768,6,32568805,1.02329e-17,HLA-DRB1,ENSG00000196126,11180,downstream,,
rs9270756,6,32568538,1.02329e-17,HLA-DRB1,ENSG00000196126,10913,downstream,,
rs9271004,6,32574579,1.02329e-17,HLA-DRB1,ENSG00000196126,16954,downstream,,
rs9271030,6,32575083,1.02329e-17,HLA-DRB1,ENSG00000196126,17458,downstream,,
rs9271031,6,32575087,1.02329e-17,HLA-DRB1,ENSG00000196126,17462,downstream,,
rs9271028,6,32575049,1.02329e-17,HLA-DRB1,ENSG00000196126,17424,downstream,,
rs9271027,6,32575047,1.02329e-17,HLA-DRB1,ENSG00000196126,17422,downstream,,
rs148838949,6,32568088,1.02329e-17,HLA-DRB1,ENSG00000196126,10463,downstream,,
rs72849291,6,32479924,1.02329e-17,HLA-DRB5,ENSG00000198502,5196,upstream,,
rs183801839,6,32490679,1.02329e-17,HLA-DRB5,ENSG00000198502,0,intronic,,
rs9270780,6,32569108,1.04713e-17,HLA-DRB1,ENSG00000196126,11483,downstream,,
rs9271011,6,32574676,1.04713e-17,HLA-DRB1,ENSG00000196126,17051,downstream,,
rs9271012,6,32574696,1.04713e-17,HLA-DRB1,ENSG00000196126,17071,downstream,,
rs9270788,6,32569205,1.04713e-17,HLA-DRB1,ENSG00000196126,11580,downstream,,
rs9270791,6,32569232,1.04713e-17,HLA-DRB1,ENSG00000196126,11607,downstream,,
rs9270792,6,32569233,1.04713e-17,HLA-DRB1,ENSG00000196126,11608,downstream,,
rs9270786,6,32569164,1.04713e-17,HLA-DRB1,ENSG00000196126,11539,downstream,,
rs9270720,6,32567627,1.04713e-17,HLA-DRB1,ENSG00000196126,10002,downstream,,
rs9270849,6,32570649,1.04713e-17,HLA-DRB1,ENSG00000196126,13024,downstream,,
rs9270755,6,32568522,1.04713e-17,HLA-DRB1,ENSG00000196126,10897,downstream,,
rs9270754,6,32568471,1.04713e-17,HLA-DRB1,ENSG00000196126,10846,downstream,,
rs372319444,6,32526876,1.04713e-17,HLA-DRB1,ENSG00000196126,19670,upstream,,
rs532181685,6,32570675,1.04713e-17,HLA-DRB1,ENSG00000196126,13050,downstream,,
rs9279802,6,32577071,1.04713e-17,HLA-DRB1,ENSG00000196126,19446,downstream,,
rs9279802,6,32577071,1.04713e-17,HLA-DQA1,ENSG00000196735,18885,upstream,,
rs574581129,6,32579457,1.04713e-17,HLA-DQA1,ENSG00000196735,16499,upstream,,
rs140006648,6,32499015,1.04713e-17,HLA-DRB5,ENSG00000198502,951,downstream,,
rs9270209,6,32556443,1.07152e-17,HLA-DRB1,ENSG00000196126,0,intronic,,
rs9270758,6,32568596,1.07152e-17,HLA-DRB1,ENSG00000196126,10971,downstream,,
rs9270757,6,32568595,1.07152e-17,HLA-DRB1,ENSG00000196126,10970,downstream,,
rs9269861,6,32550501,1.07152e-17,HLA-DRB1,ENSG00000196126,0,intronic,,
rs9271024,6,32574954,1.07152e-17,HLA-DRB1,ENSG00000196126,17329,downstream,,
rs9271225,6,32579420,1.07152e-17,HLA-DQA1,ENSG00000196735,16536,upstream,,
rs9281916,6,32568589,1.07152e-17,HLA-DRB1,ENSG00000196126,10964,downstream,,
rs9269505,6,32543169,1.07152e-17,HLA-DRB1,ENSG00000196126,3377,upstream,,
rs111976080,6,32538814,1.07152e-17,HLA-DRB1,ENSG00000196126,7732,upstream,,
rs76155697,6,32492054,1.07152e-17,HLA-DRB5,ENSG00000198502,0,intronic,,
rs915894,6,32190390,1.24595e-13,NOTCH4,ENSG00000204301,0,intronic,,
rs9269774,6,32548802,1.09648e-17,HLA-DRB1,ENSG00000196126,0,intronic,,
rs9271218,6,32579327,1.09648e-17,HLA-DQA1,ENSG00000196735,16629,upstream,,
rs9271220,6,32579355,1.09648e-17,HLA-DQA1,ENSG00000196735,16601,upstream,,
rs9271219,6,32579354,1.09648e-17,HLA-DQA1,ENSG00000196735,16602,upstream,,
rs9271221,6,32579363,1.09648e-17,HLA-DQA1,ENSG00000196735,16593,upstream,,
rs9271117,6,32576795,1.09648e-17,HLA-DRB1,ENSG00000196126,19170,downstream,,
rs9271117,6,32576795,1.09648e-17,HLA-DQA1,ENSG00000196735,19161,upstream,,
rs9271118,6,32576796,1.09648e-17,HLA-DRB1,ENSG00000196126,19171,downstream,,
rs9271118,6,32576796,1.09648e-17,HLA-DQA1,ENSG00000196735,19160,upstream,,
rs9271227,6,32579480,1.09648e-17,HLA-DQA1,ENSG00000196735,16476,upstream,,
rs9271228,6,32579481,1.09648e-17,HLA-DQA1,ENSG00000196735,16475,upstream,,
rs9271229,6,32579515,1.09648e-17,HLA-DQA1,ENSG00000196735,16441,upstream,,
rs9271230,6,32579519,1.09648e-17,HLA-DQA1,ENSG00000196735,16437,upstream,,
rs9271231,6,32579520,1.09648e-17,HLA-DQA1,ENSG00000196735,16436,upstream,,
rs9271140,6,32577083,1.09648e-17,HLA-DRB1,ENSG00000196126,19458,downstream,,
rs9271140,6,32577083,1.09648e-17,HLA-DQA1,ENSG00000196735,18873,upstream,,
rs9271141,6,32577084,1.09648e-17,HLA-DRB1,ENSG00000196126,19459,downstream,,
rs9271141,6,32577084,1.09648e-17,HLA-DQA1,ENSG00000196735,18872,upstream,,
rs9271154,6,32577563,1.09648e-17,HLA-DRB1,ENSG00000196126,19938,downstream,,
rs9271154,6,32577563,1.09648e-17,HLA-DQA1,ENSG00000196735,18393,upstream,,
rs9269817,6,32549746,1.09648e-17,HLA-DRB1,ENSG00000196126,0,intronic,,
rs9281921,6,32571663,1.09648e-17,HLA-DRB1,ENSG00000196126,14038,downstream,,
rs113310401,6,32473554,1.09648e-17,HLA-DRB5,ENSG00000198502,11566,upstream,,
rs9266224,6,31325164,1.169e-08,HLA-B,ENSG00000234745,199,downstream,,
rs9269553,6,32544287,1.12202e-17,HLA-DRB1,ENSG00000196126,2259,upstream,,
rs9271143,6,32577165,1.12202e-17,HLA-DRB1,ENSG00000196126,19540,downstream,,
rs9271143,6,32577165,1.12202e-17,HLA-DQA1,ENSG00000196735,18791,upstream,,
rs9271129,6,32576889,1.12202e-17,HLA-DRB1,ENSG00000196126,19264,downstream,,
rs9271129,6,32576889,1.12202e-17,HLA-DQA1,ENSG00000196735,19067,upstream,,
rs9271128,6,32576888,1.12202e-17,HLA-DRB1,ENSG00000196126,19263,downstream,,
rs9271128,6,32576888,1.12202e-17,HLA-DQA1,ENSG00000196735,19068,upstream,,
rs9271135,6,32577002,1.12202e-17,HLA-DRB1,ENSG00000196126,19377,downstream,,
rs9271135,6,32577002,1.12202e-17,HLA-DQA1,ENSG00000196735,18954,upstream,,
rs9271110,6,32576688,1.12202e-17,HLA-DRB1,ENSG00000196126,19063,downstream,,
rs9271110,6,32576688,1.12202e-17,HLA-DQA1,ENSG00000196735,19268,upstream,,
rs9271223,6,32579372,1.12202e-17,HLA-DQA1,ENSG00000196735,16584,upstream,,
rs9271213,6,32579211,1.12202e-17,HLA-DQA1,ENSG00000196735,16745,upstream,,
rs9271233,6,32579533,1.12202e-17,HLA-DQA1,ENSG00000196735,16423,upstream,,
rs9269541,6,32544010,1.12202e-17,HLA-DRB1,ENSG00000196126,2536,upstream,,
rs9270203,6,32556259,1.12202e-17,HLA-DRB1,ENSG00000196126,0,intronic,,
rs9270204,6,32556277,1.12202e-17,HLA-DRB1,ENSG00000196126,0,intronic,,
rs9281935,6,32574589,1.12202e-17,HLA-DRB1,ENSG00000196126,16964,downstream,,
rs200623105,6,32540757,1.12202e-17,HLA-DRB1,ENSG00000196126,5789,upstream,,
rs9256938,6,32547194,1.12202e-17,HLA-DRB1,ENSG00000196126,0,intronic,,
rs111596400,6,32499154,1.12202e-17,HLA-DRB5,ENSG00000198502,1090,downstream,,
rs72508442,6,32490820,1.12202e-17,HLA-DRB5,ENSG00000198502,0,intronic,,
rs78420081,6,34231005,9.42e-16,HMGA1,ENSG00000137309,16997,downstream,,
rs78420081,6,34231005,9.42e-16,C6orf1,ENSG00000186577,13758,downstream,,
rs78420081,6,34231005,9.42e-16,NUDT3,ENSG00000272325,16451,upstream,,
rs9269486,6,32542791,1.14815e-17,HLA-DRB1,ENSG00000196126,3755,upstream,,
rs9270644,6,32565745,1.14815e-17,HLA-DRB1,ENSG00000196126,8120,downstream,,
rs9270646,6,32565779,1.14815e-17,HLA-DRB1,ENSG00000196126,8154,downstream,,
rs9271234,6,32579549,1.14815e-17,HLA-DQA1,ENSG00000196735,16407,upstream,,
rs9270842,6,32570461,1.14815e-17,HLA-DRB1,ENSG00000196126,12836,downstream,,
rs72849276,6,32469075,1.14815e-17,HLA-DRB5,ENSG00000198502,16045,upstream,,
rs281861394,6,32633608,1.28825e-17,HLA-DQA1,ENSG00000196735,18769,downstream,,
rs281861394,6,32633608,1.28825e-17,HLA-DQB1,ENSG00000179344,0,intronic,,
rs9270698,6,32567297,1.1749e-17,HLA-DRB1,ENSG00000196126,9672,downstream,,
rs9270699,6,32567298,1.1749e-17,HLA-DRB1,ENSG00000196126,9673,downstream,,
rs9269669,6,32546418,1.1749e-17,HLA-DRB1,ENSG00000196126,128,upstream,,
rs73726163,6,32487743,1.1749e-17,HLA-DRB5,ENSG00000198502,0,intronic,,
rs113962966,6,32496783,1.1749e-17,HLA-DRB5,ENSG00000198502,0,intronic,,
rs113015546,6,32496794,1.1749e-17,HLA-DRB5,ENSG00000198502,0,intronic,,
rs9270516,6,32559468,1.20226e-17,HLA-DRB1,ENSG00000196126,1843,downstream,,
rs9270517,6,32559472,1.20226e-17,HLA-DRB1,ENSG00000196126,1847,downstream,,
rs113369856,6,32532508,1.20226e-17,HLA-DRB1,ENSG00000196126,14038,upstream,,
rs9270202,6,32556246,1.20226e-17,HLA-DRB1,ENSG00000196126,0,intronic,,
rs9269897,6,32551112,1.20226e-17,HLA-DRB1,ENSG00000196126,0,intronic,,
rs11966626,6,15503704,9.05524e-10,JARID2,ENSG00000008083,0,intronic,,
rs11966626,6,15503704,9.05524e-10,DTNBP1,ENSG00000047579,19328,upstream,,
rs9269819,6,32549782,1.23027e-17,HLA-DRB1,ENSG00000196126,0,intronic,,
rs9270468,6,32558959,1.23027e-17,HLA-DRB1,ENSG00000196126,1334,downstream,,
rs9269385,6,32541036,1.23027e-17,HLA-DRB1,ENSG00000196126,5510,upstream,,
rs75979302,6,32494113,1.23027e-17,HLA-DRB5,ENSG00000198502,0,intronic,,
rs79662721,6,32499145,1.23027e-17,HLA-DRB5,ENSG00000198502,1081,downstream,,
rs9269491,6,32542844,1.25893e-17,HLA-DRB1,ENSG00000196126,3702,upstream,,
rs9270478,6,32559030,1.25893e-17,HLA-DRB1,ENSG00000196126,1405,downstream,,
rs9269283,6,32539355,1.25893e-17,HLA-DRB1,ENSG00000196126,7191,upstream,,
rs9269629,6,32545635,1.28825e-17,HLA-DRB1,ENSG00000196126,911,upstream,,
rs9269630,6,32545644,1.28825e-17,HLA-DRB1,ENSG00000196126,902,upstream,,
rs9269668,6,32546394,1.28825e-17,HLA-DRB1,ENSG00000196126,152,upstream,,
rs9269471,6,32542322,1.28825e-17,HLA-DRB1,ENSG00000196126,4224,upstream,,
rs116116272,6,32537911,1.31826e-17,HLA-DRB1,ENSG00000196126,8635,upstream,,
rs9270522,6,32559541,1.31826e-17,HLA-DRB1,ENSG00000196126,1916,downstream,,
rs9270206,6,32556367,1.31826e-17,HLA-DRB1,ENSG00000196126,0,intronic,,
rs9270197,6,32556203,1.31826e-17,HLA-DRB1,ENSG00000196126,0,intronic,,
rs9269470,6,32542305,1.31826e-17,HLA-DRB1,ENSG00000196126,4241,upstream,,
rs115965987,6,32538598,1.31826e-17,HLA-DRB1,ENSG00000196126,7948,upstream,,
rs116555998,6,32538590,1.31826e-17,HLA-DRB1,ENSG00000196126,7956,upstream,,
rs9273472,6,32628045,1.31826e-17,HLA-DQA1,ENSG00000196735,13206,downstream,,
rs9273472,6,32628045,1.31826e-17,HLA-DQB1,ENSG00000179344,0,intronic,,
rs559804139,6,32506590,1.31826e-17,HLA-DRB5,ENSG00000198502,8526,downstream,,
rs76977906,6,32506086,1.31826e-17,HLA-DRB5,ENSG00000198502,8022,downstream,,
rs71538510,6,32534959,1.31826e-17,HLA-DRB1,ENSG00000196126,11587,upstream,,
rs67426377,6,32514457,1.34896e-17,HLA-DRB5,ENSG00000198502,16393,downstream,,
rs9271249,6,32580229,1.34896e-17,HLA-DQA1,ENSG00000196735,15727,upstream,,
rs189049184,6,32487474,1.34896e-17,HLA-DRB5,ENSG00000198502,0,intronic,,
rs9269489,6,32542832,1.41254e-17,HLA-DRB1,ENSG00000196126,3714,upstream,,
rs9270340,6,32557969,1.41254e-17,HLA-DRB1,ENSG00000196126,344,downstream,,
rs9270341,6,32557970,1.41254e-17,HLA-DRB1,ENSG00000196126,345,downstream,,
rs9270357,6,32558092,1.41254e-17,HLA-DRB1,ENSG00000196126,467,downstream,,
rs9270358,6,32558096,1.41254e-17,HLA-DRB1,ENSG00000196126,471,downstream,,
rs9269827,6,32549866,1.41254e-17,HLA-DRB1,ENSG00000196126,0,intronic,,
rs9269558,6,32544351,1.44544e-17,HLA-DRB1,ENSG00000196126,2195,upstream,,
rs9270237,6,32556908,1.44544e-17,HLA-DRB1,ENSG00000196126,0,intronic,,
rs9270233,6,32556829,1.44544e-17,HLA-DRB1,ENSG00000196126,0,intronic,,
rs9270236,6,32556887,1.44544e-17,HLA-DRB1,ENSG00000196126,0,intronic,,
rs9270258,6,32557060,1.44544e-17,HLA-DRB1,ENSG00000196126,0,intronic,,
rs9270180,6,32555805,1.44544e-17,HLA-DRB1,ENSG00000196126,0,intronic,,
rs9269821,6,32549808,1.44544e-17,HLA-DRB1,ENSG00000196126,0,intronic,,
rs201885513,6,32512459,1.47911e-17,HLA-DRB5,ENSG00000198502,14395,downstream,,
rs9469762,6,34236430,1.157e-15,C6orf1,ENSG00000186577,19183,downstream,,
rs9469762,6,34236430,1.157e-15,NUDT3,ENSG00000272325,11026,upstream,,
rs1885726,6,20438661,1.0937e-12,E2F3,ENSG00000112242,0,intronic,,
rs9270158,6,32555460,1.47911e-17,HLA-DRB1,ENSG00000196126,0,intronic,,
rs9270168,6,32555641,1.47911e-17,HLA-DRB1,ENSG00000196126,0,intronic,,
rs72492308,6,32509570,1.51356e-17,HLA-DRB5,ENSG00000198502,11506,downstream,,
rs113260943,6,32509550,1.51356e-17,HLA-DRB5,ENSG00000198502,11486,downstream,,
rs2255314,6,31022354,6.035e-16,MUC22,ENSG00000261272,19175,downstream,,
rs192994337,6,32511083,1.54882e-17,HLA-DRB5,ENSG00000198502,13019,downstream,,
rs9269332,6,32540077,1.54882e-17,HLA-DRB1,ENSG00000196126,6469,upstream,,
rs115729463,6,32514301,1.58489e-17,HLA-DRB5,ENSG00000198502,16237,downstream,,
rs55865499,6,30890988,4.98655e-12,GTF2H4,ENSG00000213780,9105,downstream,,
rs55865499,6,30890988,4.98655e-12,VARS2,ENSG00000137411,0,intronic,,
rs55865499,6,30890988,4.98655e-12,SFTA2,ENSG00000196260,8142,upstream,,
rs55865499,6,30890988,4.98655e-12,DPCR1,ENSG00000168631,17761,upstream,,
rs9271127,6,32576887,1.62181e-17,HLA-DRB1,ENSG00000196126,19262,downstream,,
rs9271127,6,32576887,1.62181e-17,HLA-DQA1,ENSG00000196735,19069,upstream,,
rs73726183,6,32491399,1.62181e-17,HLA-DRB5,ENSG00000198502,0,intronic,,
rs3819396,6,15493030,9.20492e-10,JARID2,ENSG00000008083,0,intronic,,
rs144415016,6,32511298,1.65959e-17,HLA-DRB5,ENSG00000198502,13234,downstream,,
rs77233532,6,32510740,1.65959e-17,HLA-DRB5,ENSG00000198502,12676,downstream,,
rs3115667,6,31643399,1.65959e-17,CSNK2B-LY6G5B-1181,ENSG00000263020,2076,downstream,,
rs3115667,6,31643399,1.65959e-17,LY6G5B,ENSG00000240053,1846,downstream,,
rs3115667,6,31643399,1.65959e-17,LY6G5C,ENSG00000204428,1062,upstream,,
rs3115667,6,31643399,1.65959e-17,ABHD16A,ENSG00000204427,11327,upstream,,
rs3115667,6,31643399,1.65959e-17,XXbac-BPG32J3.20,ENSG00000204422,11340,upstream,,
rs3115667,6,31643399,1.65959e-17,APOM,ENSG00000204444,17412,downstream,,
rs3115667,6,31643399,1.65959e-17,C6orf47,ENSG00000204439,14850,downstream,,
rs3115667,6,31643399,1.65959e-17,GPANK1,ENSG00000204438,9339,downstream,,
rs3115667,6,31643399,1.65959e-17,CSNK2B,ENSG00000204435,5279,downstream,,
rs9270069,6,32554080,1.65959e-17,HLA-DRB1,ENSG00000196126,0,intronic,,
rs3134896,6,31466311,4.16869e-17,MICB,ENSG00000204516,0,intronic,,
rs2894379,6,32580911,1.69824e-17,HLA-DQA1,ENSG00000196735,15045,upstream,,
rs139849303,6,32511307,1.69824e-17,HLA-DRB5,ENSG00000198502,13243,downstream,,
rs73728000,6,32512552,1.69824e-17,HLA-DRB5,ENSG00000198502,14488,downstream,,
rs9271123,6,32576838,1.69824e-17,HLA-DRB1,ENSG00000196126,19213,downstream,,
rs9271123,6,32576838,1.69824e-17,HLA-DQA1,ENSG00000196735,19118,upstream,,
rs9271121,6,32576818,1.69824e-17,HLA-DRB1,ENSG00000196126,19193,downstream,,
rs9271121,6,32576818,1.69824e-17,HLA-DQA1,ENSG00000196735,19138,upstream,,
rs9271120,6,32576816,1.69824e-17,HLA-DRB1,ENSG00000196126,19191,downstream,,
rs9271120,6,32576816,1.69824e-17,HLA-DQA1,ENSG00000196735,19140,upstream,,
rs9271122,6,32576821,1.69824e-17,HLA-DRB1,ENSG00000196126,19196,downstream,,
rs9271122,6,32576821,1.69824e-17,HLA-DQA1,ENSG00000196735,19135,upstream,,
rs9270778,6,32569050,1.69824e-17,HLA-DRB1,ENSG00000196126,11425,downstream,,
rs9270099,6,32554540,1.69824e-17,HLA-DRB1,ENSG00000196126,0,intronic,,
rs9270098,6,32554517,1.69824e-17,HLA-DRB1,ENSG00000196126,0,intronic,,
rs9270097,6,32554506,1.69824e-17,HLA-DRB1,ENSG00000196126,0,intronic,,
rs9270102,6,32554621,1.69824e-17,HLA-DRB1,ENSG00000196126,0,intronic,,
rs143954774,6,32555270,1.69824e-17,HLA-DRB1,ENSG00000196126,0,intronic,,
rs2534660,6,31472123,4.16869e-17,MICB,ENSG00000204516,0,intronic,,
rs9269653,6,32546080,1.7378e-17,HLA-DRB1,ENSG00000196126,466,upstream,,
rs369885796,6,32511529,1.7378e-17,HLA-DRB5,ENSG00000198502,13465,downstream,,
rs62405632,6,32514561,1.7378e-17,HLA-DRB5,ENSG00000198502,16497,downstream,,
rs9269829,6,32549915,1.7378e-17,HLA-DRB1,ENSG00000196126,0,intronic,,
rs9269830,6,32549936,1.7378e-17,HLA-DRB1,ENSG00000196126,0,intronic,,
rs9275022,6,32643251,1.7378e-17,HLA-DQB1,ENSG00000179344,7091,downstream,,
rs7756331,6,15493207,9.23209e-10,JARID2,ENSG00000008083,0,intronic,,
rs1046080,6,31595882,1.77828e-17,AIF1,ENSG00000204472,11084,downstream,,
rs1046080,6,31595882,1.77828e-17,PRRC2A,ENSG00000204469,0,intronic,,
rs1046080,6,31595882,1.77828e-17,BAG6,ENSG00000204463,10923,upstream,,
rs9270362,6,32558135,1.77828e-17,HLA-DRB1,ENSG00000196126,510,downstream,,
rs113205696,6,32486549,1.8197e-17,HLA-DRB5,ENSG00000198502,0,intronic,,
rs13192234,6,15500999,9.25977e-10,JARID2,ENSG00000008083,0,intronic,,
rs742099,6,15496662,9.26488e-10,JARID2,ENSG00000008083,0,intronic,,
rs9270227,6,32556699,1.86209e-17,HLA-DRB1,ENSG00000196126,0,intronic,,
rs3130069,6,31591218,1.86209e-17,AIF1,ENSG00000204472,6420,downstream,,
rs3130069,6,31591218,1.86209e-17,PRRC2A,ENSG00000204469,0,intronic,,
rs3130069,6,31591218,1.86209e-17,BAG6,ENSG00000204463,15587,upstream,,
rs9269476,6,32542501,1.86209e-17,HLA-DRB1,ENSG00000196126,4045,upstream,,
rs9269857,6,32550407,1.86209e-17,HLA-DRB1,ENSG00000196126,0,intronic,,
rs13192892,6,15500772,9.2794e-10,JARID2,ENSG00000008083,0,intronic,,
