Dataset,Model,Approach,Question,Model_Answer,Ground_Truth,EM,F1,Accuracy,Success,Precision,Recall,Hits@1,Hits@5,Hits@10,MRR,BLEU,ROUGE-1,ROUGE-L,Semantic_Sim,Latency_ms,Input_Tokens,Output_Tokens,Total_Tokens,LLM_Calls,Confidence,Abstention,Type,Error
BioResonKGBench,GPT-4o-mini,Multi-Agent,Can you identify the gene that SNP rs2712195 is associated with?,ANSWER: PRKAR2B | CONFIDENCE: high,"{'prkar2b-as1', 'prkar2b'}",0,0,0,FALSE,0,0,0,0,0,0,0.08333333333,0.1428571429,0.1428571429,0.07692307692,0,0,0,0,1,0.75,0,N/A,
BioResonKGBench,GPT-4o-mini,Multi-Agent,What gene does the SNP rs17467192 map to?,ANSWER: contactin 1 | CONFIDENCE: high,{'cntn1'},0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.75,0,N/A,
BioResonKGBench,GPT-4o-mini,Multi-Agent,Which diseases has gene LINC01015 been linked to as a risk factor?,"ANSWER: follicular lymphoma, diabetic retinopathy, osteoarthritis, congenital disorder of glycosylation type I, primary biliary cholangitis, celiac disease, psoriasis, iron metabolism disease, selective IgA deficiency disease, pulmonary emphysema, psoriatic arthritis, hyperglycemia, reactive arthritis, type 1 diabetes mellitus, gestational diabetes | CONFIDENCE: high","{'psoriatic arthritis', 'celiac disease', 'osteoarthritis', 'rehabilitation of speech and language disorders', 'primary biliary cholangitis', 'type 1 diabetes mellitus', 'reactive arthritis', 'pulmonary emphysema', 'membranous glomerulonephritis', 'rheumatoid arthritis', 'follicular lymphoma', 'psoriasis', 'asthma', 'thyroid gland disease', 'type 2 diabetes mellitus', 'iron metabolism disease', 'congenital disorder of glycosylation type i', 'multiple sclerosis', 'immune system diseases', 'hyperg",0,55.55555556,0,FALSE,1,0.3846153846,1,1,1,1,1,0.6,0.2653061224,0.4285714286,0,0,0,0,1,0.75,0,N/A,
BioResonKGBench,GPT-4o-mini,Multi-Agent,Which diseases does SNP rs17303803 have a putative causal effect on?,ANSWER: type 2 diabetes mellitus | CONFIDENCE: high,{'type 2 diabetes mellitus'},0,100,0,FALSE,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0.75,0,N/A,
BioResonKGBench,GPT-4o-mini,Multi-Agent,Can you identify diseases with causal associations to SNP rs292010?,ANSWER: anxiety disorder | CONFIDENCE: high,{'anxiety disorder'},0,100,0,FALSE,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0.75,0,N/A,
BioResonKGBench,GPT-4o-mini,Multi-Agent,Which diseases does SNP rs61816761 have a putative causal effect on?,"ANSWER: dermatitis, asthma, pulmonary emphysema, hematologic cancer, occupational asthma, Bovine Respiratory Disease Complex | CONFIDENCE: high","{'bovine respiratory disease complex', 'occupational asthma', 'pulmonary emphysema', 'asthma', 'dermatitis', 'hematologic cancer'}",0,100,0,FALSE,1,1,1,1,1,1,1,1,0.4166666667,1,0,0,0,0,1,0.75,0,N/A,
BioResonKGBench,GPT-4o-mini,Multi-Agent,Can you list the diseases that gene DIPK1B contributes to?,"ANSWER: congestive heart failure, hypertension, heart disease, cardiovascular system disease, Venous Thrombosis | CONFIDENCE: high","{'cardiovascular system disease', 'congestive heart failure', 'heart disease', 'venous thrombosis', 'hypertension'}",0,100,0,FALSE,1,1,1,1,1,1,1,1,0.6363636364,1,0,0,0,0,1,0.75,0,N/A,
BioResonKGBench,GPT-4o-mini,Multi-Agent,Can you identify diseases with causal associations to SNP rs9271874?,"ANSWER: multiple sclerosis, Muckle-Wells syndrome, phosphorus metabolism disease, diabetic retinopathy, type 1 diabetes mellitus, asthma, systemic lupus erythematosus, iron metabolism disease, Lipid Metabolism Disorders, Hereditary Central Nervous System Demyelinating Diseases | CONFIDENCE: medium","{'hereditary central nervous system demyelinating diseases', 'muckle-wells syndrome', 'type 1 diabetes mellitus', 'phosphorus metabolism disease', 'iron metabolism disease', 'diabetic retinopathy', 'lipid metabolism disorders', 'multiple sclerosis', 'asthma', 'systemic lupus erythematosus'}",0,100,0,FALSE,1,1,1,1,1,1,1,1,0.4137931034,1,0,0,0,0,1,0.75,0,N/A,
BioResonKGBench,GPT-4o-mini,Multi-Agent,What gene does the SNP rs77756656 map to?,ANSWER: hypoxia inducible factor 3 subunit alpha | CONFIDENCE: high,{'hif3a'},0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.75,0,N/A,
BioResonKGBench,GPT-4o-mini,Multi-Agent,What genes are risk factors for Bone Diseases?,"ANSWER: STIM, STIMATE-MUSTN1 readthrough, kinesin light chain 1 (KLC1), polybromo 1, G protein nucleolar 3, microtubule affinity regulating kinase 3, calcium voltage-gated channel subunit alpha1 D, RFT1 homolog | CONFIDENCE: high","{'pbrm1', 'mark3', 'gnl3', 'cacna1d', 'klc1', 'rft1', 'stimate', 'klc1-as1', 'stimate-mustn1'}",0,0,0,FALSE,0,0,0,0,0,0,0.1034482759,0.1578947368,0.09756097561,0.08571428571,0,0,0,0,1,0.75,0,N/A,
BioResonKGBench,GPT-4o-mini,Multi-Agent,What diseases are causally linked to SNP rs79901336?,"ANSWER: psoriasis, systemic lupus erythematosus, Skin Diseases, Papulosquamous | CONFIDENCE: high","{'skin diseases papulosquamous', 'psoriasis'}",0,80,0,FALSE,0.6666666667,1,1,1,1,1,0.4285714286,0.5454545455,0.3636363636,0.375,0,0,0,0,1,0.75,0,N/A,
BioResonKGBench,GPT-4o-mini,Multi-Agent,Which diseases does SNP rs2517589 have a putative causal effect on?,"ANSWER: membranous glomerulonephritis, migraine with aura, chronic kidney disease, glucose metabolism disease, selective IgA deficiency disease, cardiovascular system disease, depressive disorder, Graves' disease, ischemic colitis, type 1 diabetes mellitus, sexually transmitted diseases, schizophrenia, childhood, chronic kidney diseases of uncertain etiology, skin and connective tissue diseases, cutaneous lupus erythematosus | CONFIDENCE: high","{'celiac disease', 'sexually transmitted diseases', 'schizophrenia', 'type 1 diabetes mellitus', 'ulcerative colitis', 'hepatitis', 'depressive disorder', 'systemic lupus erythematosus', 'membranous glomerulonephritis', 'cardiovascular system disease', 'rheumatoid arthritis', 'schizophrenia childhood', 'sjogrens syndrome', 'asthma', 'chronic obstructive pulmonary disease', 'orbital disease', 'disease of mental health', 'chronic kidney disease', 'squamous cell carcinoma', 'connective tissue disea",0,47.61904762,0,FALSE,1,0.3125,1,1,1,1,0.9583333333,0.5227272727,0.1983471074,0.3538461538,0,0,0,0,1,0.4,0,N/A,
BioResonKGBench,GPT-4o-mini,Multi-Agent,Which SNP has the most significant association with tooth disease?,ANSWER: There is no specific SNP identified in the provided results that has a significant association with tooth disease. | CONFIDENCE: high,{'rs386833873'},0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,N/A,
BioResonKGBench,GPT-4o-mini,Multi-Agent,Which disease is most affected by gene TNXB?,ANSWER: mixed connective tissue disease | CONFIDENCE: high,{'selective iga deficiency disease'},0,0,0,FALSE,0,0,0,0,0,0,0.04347826087,0.07407407407,0.06060606061,0.03846153846,0,0,0,0,1,0.75,0,N/A,
BioResonKGBench,GPT-4o-mini,Multi-Agent,Which SNP has the most significant association with pelvic inflammatory disease?,"ANSWER: There is currently no specific SNP (single nucleotide polymorphism) universally recognized as having the most significant association with pelvic inflammatory disease (PID) in the literature. Research in this area is ongoing, and findings may vary based on population studies and genetic backgrounds. | CONFIDENCE: medium",{'rs138037854'},0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,N/A,
BioResonKGBench,GPT-4o-mini,Multi-Agent,Which gene has the highest risk for neovascular glaucoma?,"ANSWER: major histocompatibility complex, class II, DR beta 6 (pseudogene) | CONFIDENCE: medium",{'hla-drb1'},0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.75,0,N/A,
BioResonKGBench,GPT-4o-mini,Multi-Agent,Which genes have high risk for pelvic inflammatory disease?,"ANSWER: There are no specific genes that have been definitively linked to a high risk for pelvic inflammatory disease (PID). PID is primarily associated with infections, particularly sexually transmitted infections (STIs) like chlamydia and gonorrhea, rather than genetic factors. However, individual susceptibility to infections may be influenced by genetic factors, but this area requires further research. | CONFIDENCE: medium","{'clpb', 'armh4'}",0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,N/A,
BioResonKGBench,GPT-4o-mini,Multi-Agent,Which genes have strong evidence for affecting otosclerosis?,"ANSWER: CEACAM3, EYA4, DSCAM, ICAM4, CEACAM6 | CONFIDENCE: high",{'supt3h'},0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.75,0,N/A,
BioResonKGBench,GPT-4o-mini,Multi-Agent,Which disease is most affected by gene SPRY1?,ANSWER: asthma | CONFIDENCE: high,{'bovine respiratory disease complex'},0,0,0,FALSE,0,0,0,0,0,0,0.09523809524,0.16,0.1379310345,0.08695652174,0,0,0,0,1,0.75,0,N/A,
BioResonKGBench,GPT-4o-mini,Multi-Agent,Which disease is most affected by gene HLA-DRB1?,"ANSWER: Sjogren's syndrome, psoriatic arthritis, pernicious anemia | CONFIDENCE: high",{'asthma'},0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.75,0,N/A,
BioResonKGBench,GPT-4o-mini,Multi-Agent,Which genes have high risk for atrial fibrillation?,"ANSWER: Genes such as **KCNQ1**, **KCNH2**, **SCN5A**, **ANK2**, and **RYR2** have been associated with a higher risk for atrial fibrillation. Additionally, variants in genes like **GJA5** and **CAV1** may also contribute to the risk. | CONFIDENCE: high","{'cd96', 'hdac5', 'mtss1', 'gjc1', 'scn10a'}",0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,N/A,
BioResonKGBench,GPT-4o-mini,Multi-Agent,Which gene has the highest risk for aplastic anemia?,"ANSWER: major histocompatibility complex, class II, DR beta 1 | CONFIDENCE: high",{'agpat1'},0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.75,0,N/A,
BioResonKGBench,GPT-4o-mini,Multi-Agent,Which genes have high risk for vascular disease?,"ANSWER: valyl-tRNA synthetase 1, protein phosphatase 1 regulatory subunit 18, FTO alpha-ketoglutarate dependent dioxygenase, tenascin XB, butyrophilin subfamily 2 member A2, CD28 molecule | CONFIDENCE: medium","{'hla-dqa1', 'hla-dqb1', 'lpa'}",0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.75,0,N/A,
BioResonKGBench,GPT-4o-mini,Multi-Agent,Which gene has the highest risk for gestational diabetes?,ANSWER: HECT and RLD domain containing E3 ubiquitin protein ligase 4 | CONFIDENCE: high,{'insr'},0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.75,0,N/A,
BioResonKGBench,GPT-4o-mini,Multi-Agent,Which disease is most strongly affected by SNP rs553158035?,ANSWER: The disease most strongly affected by SNP rs553158035 is not clearly established in the available literature. | CONFIDENCE: low,{'idiopathic pulmonary fibrosis'},0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,N/A,
BioResonKGBench,GPT-4o-mini,Multi-Agent,Which SNPs have strong causal effects on cardiovascular system disease?,"ANSWER: SNPs such as rs10757278, rs1333049, and rs174656 have been associated with strong causal effects on cardiovascular diseases. | CONFIDENCE: high","{'rs544995974', 'rs117841126', 'rs11591147', 'rs137943060', 'rs8053350'}",0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,N/A,
BioResonKGBench,GPT-4o-mini,Multi-Agent,Which SNP has the strongest causal effect on bacterial infectious disease?,ANSWER: The specific SNP with the strongest causal effect on bacterial infectious disease is not identified in the provided information. | CONFIDENCE: low,{'rs144676801'},0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,N/A,
BioResonKGBench,GPT-4o-mini,Multi-Agent,Which SNP has the strongest causal effect on neovascular glaucoma?,ANSWER: rs9275530 | CONFIDENCE: high,{'rs115493740'},0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.75,0,N/A,
BioResonKGBench,GPT-4o-mini,Multi-Agent,Which disease is most strongly affected by SNP rs181156817?,ANSWER: Cystic Fibrosis | CONFIDENCE: high,{'interstitial lung disease'},0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,N/A,
BioResonKGBench,GPT-4o-mini,Multi-Agent,Which SNPs have strong causal effects on essential hypertension?,"ANSWER: There are several SNPs (single nucleotide polymorphisms) that have been associated with essential hypertension, including variants in genes such as AGT, ACE, and others identified in genome-wide association studies (GWAS). However, the causal effects of these SNPs can vary, and further research is often needed to establish strong causal relationships. | CONFIDENCE: medium","{'rs72681869', 'rs114941496', 'rs3800787', 'rs73181210', 'rs7874497'}",0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,N/A,
BioResonKGBench,GPT-4o-mini,Multi-Agent,Which SNP has the strongest causal effect on latent autoimmune diabetes in adults?,"ANSWER: The SNP with the strongest causal effect on latent autoimmune diabetes in adults (LADA) is typically identified as the HLA-DRB1*04 allele, particularly in the context of genetic studies. However, specific SNPs may vary based on the latest research findings. | CONFIDENCE: medium",{'rs1264372'},0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,N/A,
BioResonKGBench,GPT-4o-mini,Multi-Agent,Which SNPs have strong causal effects on alcoholic cardiomyopathy?,"ANSWER: rs546733277, rs66488378, rs113518470, rs111735741, rs62055934, rs111878933, rs368284065, rs67038745, rs111664122, rs111433752, rs79730878, rs56371647, rs113871181, rs111370985, rs62055935 | CONFIDENCE: high","{'rs55932213', 'rs1229984', 'rs1260326'}",0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.75,0,N/A,
BioResonKGBench,GPT-4o-mini,Multi-Agent,Which SNP has the strongest causal effect on autoimmune polyendocrine syndrome?,ANSWER: rs4496840 | CONFIDENCE: high,{'rs9275602'},0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.75,0,N/A,
BioResonKGBench,GPT-4o-mini,Multi-Agent,Which disease is most strongly affected by SNP rs28929474?,ANSWER: Crohn's disease | CONFIDENCE: high,{'primary biliary cholangitis'},0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,N/A,
BioResonKGBench,GPT-4o-mini,Multi-Agent,Which SNP has the strongest causal effect on atherosclerosis?,"ANSWER: The SNP with the strongest causal effect on atherosclerosis is often cited as rs10757278, located near the CDKN2A/B gene region. | CONFIDENCE: high",{'rs191440834'},0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,N/A,
BioResonKGBench,GPT-4o-mini,Multi-Agent,Which disease is most strongly affected by SNP rs1980080?,ANSWER: type 2 diabetes mellitus | CONFIDENCE: high,{'lower respiratory tract disease'},0,50,0,FALSE,0.3333333333,1,0,1,1,0.3333333333,0.4444444444,0.6153846154,0.6153846154,0.4444444444,0,0,0,0,1,0.75,0,N/A,
BioResonKGBench,GPT-4o-mini,Multi-Agent,What biological processes involve the protein encoded by gene UBXN2A?,"ANSWER: Golgi organization, autophagosome assembly, negative regulation of ERAD pathway, regulation of protein ubiquitination, nuclear membrane reassembly, cellular response to leukemia inhibitory factor, membrane fusion, proteasome-mediated ubiquitin-dependent protein catabolic process, positive regulation of protein catabolic process, negative regulation of proteolysis | CONFIDENCE: high","{'golgi organization', 'nuclear membrane reassembly', 'autophagosome assembly', 'negative regulation of erad pathway', 'regulation of protein ubiquitination'}",0,66.66666667,0,FALSE,0.5,1,1,1,1,1,0.5185185185,0.6829268293,0.4727272727,0.5185185185,0,0,0,0,1,0.75,0,N/A,
BioResonKGBench,GPT-4o-mini,Multi-Agent,What pathways involve gene ATP6V0A1?,"ANSWER: Insulin receptor recycling, ROS and RNS production in phagocytes, Ion channel transport, Neutrophil degranulation, Transferrin endocytosis and recycling | CONFIDENCE: high","{'ros and rns production in phagocytes', 'neutrophil degranulation', 'transferrin endocytosis and recycling', 'ion channel transport', 'insulin receptor recycling'}",0,100,0,FALSE,1,1,1,1,1,1,1,1,0.6666666667,1,0,0,0,0,1,0.75,0,N/A,
BioResonKGBench,GPT-4o-mini,Multi-Agent,In which tissues is gene C11orf24's protein expressed?,"ANSWER: hematopoietic system, HEK-293 cell, uterine cervix, lymphoblast, internal female genital organ, lymphocyte, connective tissue, bronchus, B-lymphoblastoid cell, ileocecum, whole body, pharynx, embryonic structure, colorectum, tonsil | CONFIDENCE: high","{'hek-293 cell', 'uterine cervix', 'internal female genital organ', 'lymphoblast', 'hematopoietic system'}",0,66.66666667,0,FALSE,0.5,1,1,1,1,1,0.6470588235,0.7857142857,0.5517241379,0.6470588235,0,0,0,0,1,0.75,0,N/A,
BioResonKGBench,GPT-4o-mini,Multi-Agent,What biological processes involve the protein encoded by gene PIAS1?,"ANSWER: The protein encoded by gene PIAS1 is involved in various biological processes including positive regulation of DNA-templated transcription, regulation of transcription by RNA polymerase II, visual learning, positive regulation of smooth muscle cell differentiation, protein sumoylation, negative regulation of apoptotic process, negative regulation of transcription by RNA polymerase II, regulation of cell population proliferation, positive regulation of protein sumoylation, spermatogenesis, G1/S transition of mitotic cell cycle, positive regulation of proteasomal ubiquitin-dependent protein catabolic process, fat cell differentiation, positive regulation of protein localization to cell periphery, and cell surface receptor signaling pathway via JAK-STAT. | CONFIDENCE: high","{'regulation of transcription by rna polymerase ii', 'positive regulation of smooth muscle cell differentiation', 'visual learning', 'protein sumoylation', 'positive regulation of dna-templated transcription'}",0,66.66666667,0,FALSE,0.5,1,1,1,1,1,0.7391304348,0.85,0.5428571429,0.7391304348,0,0,0,0,1,0.75,0,N/A,
